asin,day,rank,reviews_total
B0DEMO0030,109,790,237
B0DEMO0030,110,932,238
B0DEMO0030,111,811,240
B0DEMO0030,112,812,242
B0DEMO0030,113,930,243
B0DEMO0030,114,809,244
B0DEMO0030,115,872,245
B0DEMO0030,116,890,246
B0DEMO0030,117,816,247
B0DEMO0030,118,863,249
B0DEMO0030,119,813,250
B0DEMO0031,0,760,1
B0DEMO0031,1,735,2
B0DEMO0031,2,762,4
B0DEMO0031,3,737,6
B0DEMO0031,4,708,8
B0DEMO0031,5,715,10
B0DEMO0031,6,772,11
B0DEMO0031,7,768,13
B0DEMO0031,8,875,14
B0DEMO0031,9,794,15
B0DEMO0031,10,690,17
B0DEMO0031,11,805,18
B0DEMO0031,12,659,20
B0DEMO0031,13,821,21
B0DEMO0031,14,774,23
B0DEMO0031,15,676,25
B0DEMO0031,16,692,27
B0DEMO0031,17,774,29
B0DEMO0031,18,682,31
B0DEMO0031,19,791,33
B0DEMO0031,20,827,34
B0DEMO0031,21,807,35
B0DEMO0031,22,747,37
B0DEMO0031,23,740,38
B0DEMO0031,24,677,39
B0DEMO0031,25,744,41
B0DEMO0031,26,759,43
B0DEMO0031,27,758,44
B0DEMO0031,28,733,46
B0DEMO0031,29,677,48
B0DEMO0031,30,825,50
B0DEMO0031,31,649,52
B0DEMO0031,32,802,53
B0DEMO0031,33,803,55
B0DEMO0031,34,709,57
B0DEMO0031,35,806,59
B0DEMO0031,36,722,60
B0DEMO0031,37,723,62
B0DEMO0031,38,760,63
B0DEMO0031,39,762,65
B0DEMO0031,40,805,66
B0DEMO0031,41,807,68
B0DEMO0031,42,665,70
B0DEMO0031,43,740,72
B0DEMO0031,44,699,74
B0DEMO0031,45,810,75
B0DEMO0031,46,714,77
B0DEMO0031,47,737,79
B0DEMO0031,48,670,80
B0DEMO0031,49,760,83
B0DEMO0031,50,705,84
B0DEMO0031,51,914,85
B0DEMO0031,52,662,87
B0DEMO0031,53,734,88
B0DEMO0031,54,770,90
B0DEMO0031,55,778,91
B0DEMO0031,56,775,93
B0DEMO0031,57,676,94
B0DEMO0031,58,795,95
B0DEMO0031,59,760,97
B0DEMO0031,60,830,98
B0DEMO0031,61,728,100
B0DEMO0031,62,747,101
B0DEMO0031,63,761,102
B0DEMO0031,64,765,104
B0DEMO0031,65,804,105
B0DEMO0031,66,715,107
B0DEMO0031,67,679,108
B0DEMO0031,68,698,110
B0DEMO0031,69,637,112
B0DEMO0031,70,690,113
B0DEMO0031,71,716,114
B0DEMO0031,72,721,116
B0DEMO0031,73,788,117
B0DEMO0031,74,838,118
B0DEMO0031,75,813,120
B0DEMO0031,76,796,121
B0DEMO0031,77,699,123
B0DEMO0031,78,812,124
B0DEMO0031,79,695,126
B0DEMO0031,80,711,127
B0DEMO0031,81,674,128
B0DEMO0031,82,749,129
B0DEMO0031,83,801,131
B0DEMO0031,84,745,132
B0DEMO0031,85,633,134
B0DEMO0031,86,752,136
B0DEMO0031,87,681,137
B0DEMO0031,88,648,140
B0DEMO0031,89,798,141
B0DEMO0031,90,739,143
B0DEMO0031,91,731,145
B0DEMO0031,92,685,147
B0DEMO0031,93,791,148
B0DEMO0031,94,771,150
B0DEMO0031,95,781,151
B0DEMO0031,96,647,153
B0DEMO0031,97,641,155
B0DEMO0031,98,635,157
B0DEMO0031,99,862,158
B0DEMO0031,100,744,160
B0DEMO0031,101,775,162
B0DEMO0031,102,737,164
B0DEMO0031,103,774,166
B0DEMO0031,104,782,168
B0DEMO0031,105,836,169
B0DEMO0031,106,729,171
B0DEMO0031,107,767,173
B0DEMO0031,108,748,175
B0DEMO0031,109,769,177
B0DEMO0031,110,821,178
B0DEMO0031,111,795,180
B0DEMO0031,112,785,181
B0DEMO0031,113,794,182
B0DEMO0031,114,768,184
B0DEMO0031,115,693,186
B0DEMO0031,116,743,187
B0DEMO0031,117,792,189
B0DEMO0031,118,689,191
B0DEMO0031,119,769,192
B0DEMO0032,0,616,1
B0DEMO0032,1,700,3
B0DEMO0032,2,630,5
B0DEMO0032,3,731,7
B0DEMO0032,4,774,8
B0DEMO0032,5,779,10
B0DEMO0032,6,784,12
B0DEMO0032,7,683,14
B0DEMO0032,8,702,15
B0DEMO0032,9,635,16
B0DEMO0032,10,607,18
B0DEMO0032,11,716,20
B0DEMO0032,12,601,22
B0DEMO0032,13,729,24
B0DEMO0032,14,628,25
B0DEMO0032,15,660,27
B0DEMO0032,16,771,28
B0DEMO0032,17,684,31
B0DEMO0032,18,697,32
B0DEMO0032,19,653,34
B0DEMO0032,20,714,36
B0DEMO0032,21,651,38
B0DEMO0032,22,616,39
B0DEMO0032,23,612,40
B0DEMO0032,24,584,42
B0DEMO0032,25,597,44
B0DEMO0032,26,695,46
B0DEMO0032,27,653,47
B0DEMO0032,28,608,49
B0DEMO0032,29,697,51
B0DEMO0032,30,663,53
B0DEMO0032,31,675,54
B0DEMO0032,32,600,56
B0DEMO0032,33,625,57
B0DEMO0032,34,665,59
B0DEMO0032,35,632,60
B0DEMO0032,36,698,62
B0DEMO0032,37,683,65
B0DEMO0032,38,722,67
B0DEMO0032,39,655,69
B0DEMO0032,40,605,71
B0DEMO0032,41,638,74
B0DEMO0032,42,763,75
B0DEMO0032,43,689,76
B0DEMO0032,44,622,78
B0DEMO0032,45,665,79
B0DEMO0032,46,616,81
B0DEMO0032,47,609,84
B0DEMO0032,48,682,86
B0DEMO0032,49,643,88
B0DEMO0032,50,667,89
B0DEMO0032,51,710,90
B0DEMO0032,52,592,92
B0DEMO0032,53,629,95
B0DEMO0032,54,660,96
B0DEMO0032,55,650,98
B0DEMO0032,56,590,100
B0DEMO0032,57,609,101
B0DEMO0032,58,705,104
B0DEMO0032,59,576,106
B0DEMO0032,60,623,109
B0DEMO0032,61,623,110
B0DEMO0032,62,532,112
B0DEMO0032,63,627,114
B0DEMO0032,64,533,115
B0DEMO0032,65,602,117
B0DEMO0032,66,651,119
B0DEMO0032,67,565,120
B0DEMO0032,68,519,122
B0DEMO0032,69,584,124
B0DEMO0032,70,582,127
B0DEMO0032,71,587,128
B0DEMO0032,72,590,130
B0DEMO0032,73,591,132
B0DEMO0032,74,512,134
B0DEMO0032,75,626,135
B0DEMO0032,76,482,137
B0DEMO0032,77,555,139
B0DEMO0032,78,608,141
B0DEMO0032,79,535,143
B0DEMO0032,80,505,146
B0DEMO0032,81,532,148
B0DEMO0032,82,542,150
B0DEMO0032,83,660,151
B0DEMO0032,84,498,153
B0DEMO0032,85,579,155
B0DEMO0032,86,549,157
B0DEMO0032,87,522,161
B0DEMO0032,88,497,162
B0DEMO0032,89,504,165
B0DEMO0032,90,568,168
B0DEMO0032,91,582,170
B0DEMO0032,92,612,172
B0DEMO0032,93,509,175
B0DEMO0032,94,463,178
B0DEMO0032,95,573,181
B0DEMO0032,96,570,183
B0DEMO0032,97,599,185
B0DEMO0032,98,467,189
B0DEMO0032,99,612,191
B0DEMO0032,100,548,193
B0DEMO0032,101,636,195
B0DEMO0032,102,532,198
B0DEMO0032,103,603,200
B0DEMO0032,104,515,203
B0DEMO0032,105,639,205
B0DEMO0032,106,516,207
B0DEMO0032,107,476,209
B0DEMO0032,108,547,212
B0DEMO0032,109,587,214
B0DEMO0032,110,593,216
B0DEMO0032,111,532,218
B0DEMO0032,112,552,220
B0DEMO0032,113,534,223
B0DEMO0032,114,595,225
B0DEMO0032,115,580,227
B0DEMO0032,116,512,230
B0DEMO0032,117,577,232
B0DEMO0032,118,532,234
B0DEMO0032,119,587,237
B0DEMO0033,0,24,188
B0DEMO0033,1,24,393
B0DEMO0033,2,24,616
B0DEMO0033,3,25,796
B0DEMO0033,4,25,1005
B0DEMO0033,5,25,1241
B0DEMO0033,6,28,1444
B0DEMO0033,7,25,1605
B0DEMO0033,8,22,1857
B0DEMO0033,9,23,2086
B0DEMO0033,10,25,2320
B0DEMO0033,11,24,2520
B0DEMO0033,12,25,2727
B0DEMO0033,13,27,2941
B0DEMO0033,14,25,3143
B0DEMO0033,15,24,3325
B0DEMO0033,16,27,3505
B0DEMO0033,17,25,3731
B0DEMO0033,18,25,3911
B0DEMO0033,19,26,4088
B0DEMO0033,20,26,4317
B0DEMO0033,21,25,4529
B0DEMO0033,22,26,4713
B0DEMO0033,23,28,4878
B0DEMO0033,24,28,5050
B0DEMO0033,25,25,5280
B0DEMO0033,26,26,5490
B0DEMO0033,27,29,5634
B0DEMO0033,28,26,5837
B0DEMO0033,29,25,6059
B0DEMO0033,30,26,6239
B0DEMO0033,31,28,6392
B0DEMO0033,32,27,6596
B0DEMO0033,33,27,6813
B0DEMO0033,34,28,6984
B0DEMO0033,35,27,7155
B0DEMO0033,36,29,7361
B0DEMO0033,37,30,7549
B0DEMO0033,38,29,7687
B0DEMO0033,39,29,7830
B0DEMO0033,40,30,8009
B0DEMO0033,41,30,8178
B0DEMO0033,42,31,8349
B0DEMO0033,43,26,8559
B0DEMO0033,44,30,8704
B0DEMO0033,45,30,8862
B0DEMO0033,46,30,9042
B0DEMO0033,47,29,9194
B0DEMO0033,48,30,9339
B0DEMO0033,49,29,9543
B0DEMO0033,50,31,9701
B0DEMO0033,51,32,9877
B0DEMO0033,52,31,10018
B0DEMO0033,53,33,10143
B0DEMO0033,54,31,10283
B0DEMO0033,55,31,10461
B0DEMO0033,56,32,10603
B0DEMO0033,57,32,10784
B0DEMO0033,58,34,10926
B0DEMO0033,59,33,11085
B0DEMO0033,60,34,11239
B0DEMO0033,61,35,11403
B0DEMO0033,62,31,11543
B0DEMO0033,63,34,11678
B0DEMO0033,64,34,11818
B0DEMO0033,65,31,11965
B0DEMO0033,66,35,12098
B0DEMO0033,67,35,12246
B0DEMO0033,68,33,12396
B0DEMO0033,69,38,12537
B0DEMO0033,70,36,12654
B0DEMO0033,71,32,12783
B0DEMO0033,72,35,12940
B0DEMO0033,73,36,13051
B0DEMO0033,74,37,13191
B0DEMO0033,75,36,13357
B0DEMO0033,76,35,13477
B0DEMO0033,77,38,13610
B0DEMO0033,78,36,13721
B0DEMO0033,79,40,13851
B0DEMO0033,80,39,14004
B0DEMO0033,81,39,14146
B0DEMO0033,82,38,14300
B0DEMO0033,83,39,14427
B0DEMO0033,84,39,14547
B0DEMO0033,85,40,14668
B0DEMO0033,86,37,14797
B0DEMO0033,87,40,14941
B0DEMO0033,88,36,15108
B0DEMO0033,89,41,15245
B0DEMO0033,90,46,15373
B0DEMO0033,91,39,15510
B0DEMO0033,92,40,15629
B0DEMO0033,93,43,15724
B0DEMO0033,94,40,15842
B0DEMO0033,95,40,15959
B0DEMO0033,96,41,16061
B0DEMO0033,97,43,16175
B0DEMO0033,98,44,16298
B0DEMO0033,99,42,16428
B0DEMO0033,100,41,16569
B0DEMO0033,101,42,16670
B0DEMO0033,102,42,16794
B0DEMO0033,103,44,16925
B0DEMO0033,104,46,17024
B0DEMO0033,105,42,17152
B0DEMO0033,106,41,17290
B0DEMO0033,107,44,17397
B0DEMO0033,108,43,17519
B0DEMO0033,109,41,17649
B0DEMO0033,110,41,17770
B0DEMO0033,111,40,17890
B0DEMO0033,112,44,17990
B0DEMO0033,113,43,18129
B0DEMO0033,114,49,18249
B0DEMO0033,115,45,18374
B0DEMO0033,116,42,18470
B0DEMO0033,117,42,18583
B0DEMO0033,118,43,18678
B0DEMO0033,119,42,18812
B0DEMO0034,0,39,146
B0DEMO0034,1,41,253
B0DEMO0034,2,38,384
B0DEMO0034,3,38,510
B0DEMO0034,4,39,663
B0DEMO0034,5,39,799
B0DEMO0034,6,36,957
B0DEMO0034,7,42,1100
B0DEMO0034,8,46,1210
B0DEMO0034,9,37,1337
B0DEMO0034,10,43,1461
B0DEMO0034,11,37,1623
B0DEMO0034,12,40,1761
B0DEMO0034,13,39,1883
B0DEMO0034,14,41,2007
B0DEMO0034,15,42,2115
B0DEMO0034,16,38,2257
B0DEMO0034,17,40,2367
B0DEMO0034,18,42,2503
B0DEMO0034,19,39,2626
B0DEMO0034,20,44,2723
B0DEMO0034,21,44,2848
B0DEMO0034,22,41,2974
B0DEMO0034,23,45,3098
B0DEMO0034,24,38,3248
B0DEMO0034,25,41,3381
B0DEMO0034,26,43,3495
B0DEMO0034,27,45,3591
B0DEMO0034,28,45,3686
B0DEMO0034,29,45,3806
B0DEMO0034,30,43,3912
B0DEMO0034,31,45,4008
B0DEMO0034,32,44,4109
B0DEMO0034,33,41,4243
B0DEMO0034,34,46,4362
B0DEMO0034,35,46,4449
B0DEMO0034,36,44,4573
B0DEMO0034,37,44,4690
B0DEMO0034,38,50,4797
B0DEMO0034,39,43,4936
B0DEMO0034,40,46,5029
B0DEMO0034,41,45,5161
B0DEMO0034,42,46,5266
B0DEMO0034,43,50,5380
B0DEMO0034,44,48,5502
B0DEMO0034,45,47,5591
B0DEMO0034,46,50,5710
B0DEMO0034,47,50,5797
B0DEMO0034,48,48,5883
B0DEMO0034,49,48,6007
B0DEMO0034,50,47,6119
B0DEMO0034,51,45,6235
B0DEMO0034,52,54,6345
B0DEMO0034,53,48,6454
B0DEMO0034,54,48,6554
B0DEMO0034,55,49,6637
B0DEMO0034,56,48,6731
B0DEMO0034,57,54,6823
B0DEMO0034,58,52,6926
B0DEMO0034,59,50,7044
B0DEMO0034,60,51,7149
B0DEMO0034,61,50,7244
B0DEMO0034,62,56,7340
B0DEMO0034,63,50,7451
B0DEMO0034,64,54,7550
B0DEMO0034,65,56,7649
B0DEMO0034,66,56,7751
B0DEMO0034,67,56,7846
B0DEMO0034,68,55,7929
B0DEMO0034,69,50,8035
B0DEMO0034,70,56,8120
B0DEMO0034,71,55,8197
B0DEMO0034,72,54,8274
B0DEMO0034,73,62,8354
B0DEMO0034,74,62,8440
B0DEMO0034,75,57,8528
B0DEMO0034,76,60,8596
B0DEMO0034,77,59,8683
B0DEMO0034,78,54,8778
B0DEMO0034,79,59,8855
B0DEMO0034,80,63,8942
B0DEMO0034,81,60,9036
B0DEMO0034,82,58,9111
B0DEMO0034,83,65,9187
B0DEMO0034,84,63,9271
B0DEMO0034,85,59,9354
B0DEMO0034,86,61,9438
B0DEMO0034,87,62,9506
B0DEMO0034,88,60,9574
B0DEMO0034,89,66,9663
B0DEMO0034,90,62,9753
B0DEMO0034,91,65,9820
B0DEMO0034,92,71,9899
B0DEMO0034,93,63,9963
B0DEMO0034,94,62,10046
B0DEMO0034,95,65,10124
B0DEMO0034,96,64,10212
B0DEMO0034,97,65,10288
B0DEMO0034,98,63,10368
B0DEMO0034,99,62,10452
B0DEMO0034,100,66,10534
B0DEMO0034,101,63,10622
B0DEMO0034,102,64,10689
B0DEMO0034,103,78,10759
B0DEMO0034,104,77,10836
B0DEMO0034,105,77,10912
B0DEMO0034,106,67,10977
B0DEMO0034,107,65,11057
B0DEMO0034,108,71,11118
B0DEMO0034,109,65,11197
B0DEMO0034,110,68,11279
B0DEMO0034,111,66,11343
B0DEMO0034,112,72,11403
B0DEMO0034,113,69,11467
B0DEMO0034,114,70,11528
B0DEMO0034,115,67,11605
B0DEMO0034,116,69,11687
B0DEMO0034,117,63,11752
B0DEMO0034,118,69,11838
B0DEMO0034,119,68,11912
B0DEMO0035,0,52,88
B0DEMO0035,1,57,162
B0DEMO0035,2,49,247
B0DEMO0035,3,58,341
B0DEMO0035,4,57,444
B0DEMO0035,5,55,523
B0DEMO0035,6,58,594
B0DEMO0035,7,54,695
B0DEMO0035,8,56,787
B0DEMO0035,9,51,884
B0DEMO0035,10,52,995
B0DEMO0035,11,56,1101
B0DEMO0035,12,54,1191
B0DEMO0035,13,52,1287
B0DEMO0035,14,58,1381
B0DEMO0035,15,55,1471
B0DEMO0035,16,54,1564
B0DEMO0035,17,56,1672
B0DEMO0035,18,61,1766
B0DEMO0035,19,60,1856
B0DEMO0035,20,57,1941
B0DEMO0035,21,59,2029
B0DEMO0035,22,55,2135
B0DEMO0035,23,63,2222
B0DEMO0035,24,61,2311
B0DEMO0035,25,57,2406
B0DEMO0035,26,59,2499
B0DEMO0035,27,61,2573
B0DEMO0035,28,61,2663
B0DEMO0035,29,62,2758
B0DEMO0035,30,61,2850
B0DEMO0035,31,60,2946
B0DEMO0035,32,55,3038
B0DEMO0035,33,64,3120
B0DEMO0035,34,59,3208
B0DEMO0035,35,61,3306
B0DEMO0035,36,61,3393
B0DEMO0035,37,64,3483
B0DEMO0035,38,60,3567
B0DEMO0035,39,58,3644
B0DEMO0035,40,67,3706
B0DEMO0035,41,65,3793
B0DEMO0035,42,68,3867
B0DEMO0035,43,63,3961
B0DEMO0035,44,65,4036
B0DEMO0035,45,67,4107
B0DEMO0035,46,61,4184
B0DEMO0035,47,60,4255
B0DEMO0035,48,62,4349
B0DEMO0035,49,63,4420
B0DEMO0035,50,72,4491
B0DEMO0035,51,75,4565
B0DEMO0035,52,66,4629
B0DEMO0035,53,67,4697
B0DEMO0035,54,66,4767
B0DEMO0035,55,67,4833
B0DEMO0035,56,70,4911
B0DEMO0035,57,70,4985
B0DEMO0035,58,68,5050
B0DEMO0035,59,69,5117
B0DEMO0035,60,68,5203
B0DEMO0035,61,68,5281
B0DEMO0035,62,70,5361
B0DEMO0035,63,74,5416
B0DEMO0035,64,74,5483
B0DEMO0035,65,70,5558
B0DEMO0035,66,76,5623
B0DEMO0035,67,73,5688
B0DEMO0035,68,77,5756
B0DEMO0035,69,73,5820
B0DEMO0035,70,82,5877
B0DEMO0035,71,80,5927
B0DEMO0035,72,78,6001
B0DEMO0035,73,82,6054
B0DEMO0035,74,74,6118
B0DEMO0035,75,84,6168
B0DEMO0035,76,73,6236
B0DEMO0035,77,78,6290
B0DEMO0035,78,76,6356
B0DEMO0035,79,71,6417
B0DEMO0035,80,74,6474
B0DEMO0035,81,78,6538
B0DEMO0035,82,82,6590
B0DEMO0035,83,79,6658
B0DEMO0035,84,85,6710
B0DEMO0035,85,80,6770
B0DEMO0035,86,78,6829
B0DEMO0035,87,88,6884
B0DEMO0035,88,87,6934
B0DEMO0035,89,82,7003
B0DEMO0035,90,77,7058
B0DEMO0035,91,79,7119
B0DEMO0035,92,82,7189
B0DEMO0035,93,85,7240
B0DEMO0035,94,90,7292
B0DEMO0035,95,85,7349
B0DEMO0035,96,87,7403
B0DEMO0035,97,87,7469
B0DEMO0035,98,81,7524
B0DEMO0035,99,91,7572
B0DEMO0035,100,93,7616
B0DEMO0035,101,89,7669
B0DEMO0035,102,94,7728
B0DEMO0035,103,86,7795
B0DEMO0035,104,88,7844
B0DEMO0035,105,94,7891
B0DEMO0035,106,87,7948
B0DEMO0035,107,86,8010
B0DEMO0035,108,97,8057
B0DEMO0035,109,88,8112
B0DEMO0035,110,85,8172
B0DEMO0035,111,89,8235
B0DEMO0035,112,80,8303
B0DEMO0035,113,94,8352
B0DEMO0035,114,96,8410
B0DEMO0035,115,84,8478
B0DEMO0035,116,86,8536
B0DEMO0035,117,98,8596
B0DEMO0035,118,94,8657
B0DEMO0035,119,88,8711
B0DEMO0036,0,264,21
B0DEMO0036,1,263,41
B0DEMO0036,2,267,62
B0DEMO0036,3,260,80
B0DEMO0036,4,237,103
B0DEMO0036,5,258,125
B0DEMO0036,6,259,148
B0DEMO0036,7,277,164
B0DEMO0036,8,237,187
B0DEMO0036,9,286,203
B0DEMO0036,10,253,225
B0DEMO0036,11,239,246
B0DEMO0036,12,248,264
B0DEMO0036,13,264,280
B0DEMO0036,14,249,298
B0DEMO0036,15,238,316
B0DEMO0036,16,254,338
B0DEMO0036,17,256,360
B0DEMO0036,18,242,383
B0DEMO0036,19,262,402
B0DEMO0036,20,265,422
B0DEMO0036,21,210,446
B0DEMO0036,22,235,466
B0DEMO0036,23,255,483
B0DEMO0036,24,236,506
B0DEMO0036,25,246,527
B0DEMO0036,26,233,546
B0DEMO0036,27,208,565
B0DEMO0036,28,215,586
B0DEMO0036,29,219,605
B0DEMO0036,30,232,623
B0DEMO0036,31,214,650
B0DEMO0036,32,208,679
B0DEMO0036,33,205,701
B0DEMO0036,34,210,727
B0DEMO0036,35,208,753
B0DEMO0036,36,228,772
B0DEMO0036,37,199,801
B0DEMO0036,38,186,828
B0DEMO0036,39,202,848
B0DEMO0036,40,196,872
B0DEMO0036,41,193,899
B0DEMO0036,42,182,925
B0DEMO0036,43,190,947
B0DEMO0036,44,179,977
B0DEMO0036,45,176,1006
B0DEMO0036,46,174,1037
B0DEMO0036,47,185,1063
B0DEMO0036,48,162,1095
B0DEMO0036,49,171,1123
B0DEMO0036,50,167,1147
B0DEMO0036,51,173,1180
B0DEMO0036,52,163,1215
B0DEMO0036,53,170,1241
B0DEMO0036,54,154,1279
B0DEMO0036,55,161,1306
B0DEMO0036,56,158,1344
B0DEMO0036,57,154,1377
B0DEMO0036,58,164,1413
B0DEMO0036,59,153,1449
B0DEMO0036,60,149,1487
B0DEMO0036,61,153,1514
B0DEMO0036,62,146,1552
B0DEMO0036,63,139,1586
B0DEMO0036,64,146,1622
B0DEMO0036,65,153,1660
B0DEMO0036,66,131,1700
B0DEMO0036,67,138,1737
B0DEMO0036,68,132,1780
B0DEMO0036,69,130,1814
B0DEMO0036,70,116,1853
B0DEMO0036,71,122,1895
B0DEMO0036,72,120,1942
B0DEMO0036,73,132,1984
B0DEMO0036,74,115,2021
B0DEMO0036,75,128,2056
B0DEMO0036,76,113,2105
B0DEMO0036,77,115,2146
B0DEMO0036,78,113,2197
B0DEMO0036,79,110,2235
B0DEMO0036,80,104,2277
B0DEMO0036,81,119,2314
B0DEMO0036,82,116,2363
B0DEMO0036,83,115,2401
B0DEMO0036,84,112,2446
B0DEMO0036,85,111,2495
B0DEMO0036,86,111,2543
B0DEMO0036,87,99,2584
B0DEMO0036,88,105,2625
B0DEMO0036,89,109,2665
B0DEMO0036,90,102,2712
B0DEMO0036,91,98,2765
B0DEMO0036,92,94,2809
B0DEMO0036,93,96,2852
B0DEMO0036,94,94,2900
B0DEMO0036,95,82,2971
B0DEMO0036,96,97,3032
B0DEMO0036,97,101,3074
B0DEMO0036,98,96,3126
B0DEMO0036,99,93,3185
B0DEMO0036,100,88,3249
B0DEMO0036,101,89,3307
B0DEMO0036,102,97,3356
B0DEMO0036,103,83,3405
B0DEMO0036,104,99,3462
B0DEMO0036,105,82,3529
B0DEMO0036,106,92,3587
B0DEMO0036,107,84,3636
B0DEMO0036,108,85,3688
B0DEMO0036,109,78,3742
B0DEMO0036,110,90,3790
B0DEMO0036,111,88,3849
B0DEMO0036,112,90,3894
B0DEMO0036,113,83,3965
B0DEMO0036,114,91,4030
B0DEMO0036,115,86,4079
B0DEMO0036,116,84,4145
B0DEMO0036,117,82,4202
B0DEMO0036,118,90,4262
B0DEMO0036,119,86,4313
